0.01	-nan	-nan
1.22	9.99638	83835.1
1.23	10.2723	87810.6
1.24	10.5349	91614.3
1.25	10.7826	95208.9
1.26	11.0143	98558.9
1.27	11.2289	101632
1.28	11.4252	104397
1.29	11.6025	106830
1.3	11.7601	108909
1.31	11.8976	110620
1.32	12.0146	111954
1.33	12.1113	112908
1.34	12.1876	113484
1.35	12.2441	113692
1.36	12.2815	113547
1.37	12.3006	113070
1.38	12.3025	112286
1.39	12.2885	111225
1.4	12.26	109919
1.41	12.2186	108405
1.42	12.1661	106718
1.43	12.1041	104896
1.44	12.0345	102973
1.45	11.9591	100986
1.46	11.8797	98967.8
1.47	11.798	96947.3
1.48	11.7155	94951.4
1.49	11.6338	93002.9
1.5	11.554	91120.7
1.51	11.4774	89320.5
1.52	11.4047	87613.4
1.53	11.3368	86007.3
1.54	11.2741	84506.9
1.55	11.217	83113.6
1.56	11.1656	81826.3
1.57	11.1199	80641.5
1.58	11.0798	79554.5
1.59	11.045	78558.4
1.6	11.0152	77645.8
1.61	10.9898	76808.4
1.62	10.9683	76037
1.63	10.9503	75322.5
1.64	10.9351	74655.3
1.65	10.922	74026.1
1.66	10.9105	73425.5
1.67	10.8999	72844.2
1.68	10.8896	72273.7
1.69	10.879	71705.7
1.7	10.8675	71133.3
1.71	10.8546	70550.6
1.72	10.8401	69953.2
1.73	10.8238	69339
1.74	10.8055	68707.8
1.75	10.7855	68062.3
1.76	10.764	67407
1.77	10.7418	66749.3
1.78	10.7194	66098.1
1.79	10.6978	65463.9
1.8	10.6778	64857.6
1.81	10.6604	64289.8
1.82	10.6465	63769.8
1.83	10.6367	63304.6
1.84	10.6315	62898.4
1.85	10.6309	62551.5
1.86	10.6347	62260.4
1.87	10.6425	62018.1
1.88	10.6533	61814.2
1.89	10.6662	61635.6
1.9	10.6798	61468.1
1.91	10.693	61297.2
1.92	10.7045	61109.4
1.93	10.7134	60893.3
1.94	10.7187	60640
1.95	10.72	60343.4
1.96	10.7168	60000.1
1.97	10.7089	59607.9
1.98	10.6961	59164.9
1.99	10.6779	58667.9
2	10.6538	58110.7
2.01	10.6225	57482.6
2.02	10.5825	56767.9
2.03	10.5315	55945.2
2.04	10.4667	54988.4
2.05	10.3849	53867.6
2.06	10.2823	52551.9
2.07	10.155	51012
2.08	9.99948	49223.3
2.09	9.81212	47169.2
2.1	9.59008	44843.9
2.11	9.33121	42254.3
2.12	9.03423	39420.6
2.13	8.6988	36375.9
2.14	8.32548	33164.8
2.15	7.91569	29840.7
2.16	7.47155	26462.8
2.17	6.99581	23093
2.18	6.49167	19793.2
2.19	5.96282	16623.1
2.2	5.41339	13638.3
2.21	4.84811	10888.9
2.22	4.27251	8418.39
2.23	3.69315	6261.53
2.24	3.11781	4442.26
2.25	2.55558	2970.88
2.26	2.01667	1841.35
2.27	1.51189	1029.81
2.28	1.0518	495.584
2.29	0.645586	185.129
2.3	0.299891	38.8309
2.31	0.0178925	-1.06261
2.32	-0.201134	16.6528
2.33	-0.361629	56.2479
2.34	-0.470995	95.8268
2.35	-0.538471	125.062
2.36	-0.573916	141.625
2.37	-0.586733	147.424
2.38	-0.585101	145.947
2.39	-0.575546	140.55
2.4	-0.562834	133.76
2.41	-0.550092	127.144
2.42	-0.539073	121.508
2.43	-0.530476	117.112
2.44	-0.524274	113.867
2.45	-0.519995	111.513
2.46	-0.516951	109.727
2.47	-0.514407	108.179
2.48	-0.511689	106.578
2.49	-0.508249	104.695
2.5	-0.503691	102.374
2.51	-0.497769	99.5361
2.52	-0.490375	96.1584
2.53	-0.481508	92.275
2.54	-0.471254	87.9609
2.55	-0.459752	83.3042
2.56	-0.44717	78.3984
2.57	-0.433694	73.3489
2.58	-0.419501	68.2496
2.59	-0.404761	63.1719
2.6	-0.389623	58.1839
2.61	-0.374217	53.3387
2.62	-0.358652	48.6778
2.63	-0.343019	44.2178
2.64	-0.327391	39.9851
2.65	-0.311828	35.9879
2.66	-0.296381	32.2356
2.67	-0.281092	28.7127
2.68	-0.265996	25.4386
2.69	-0.251127	22.4097
2.7	-0.236515	19.6143
2.71	-0.222189	17.047
2.72	-0.208175	14.7084
2.73	-0.194503	12.5811
2.74	-0.181196	10.6627
2.75	-0.168282	8.93592
2.76	-0.155783	7.39552
2.77	-0.143722	6.03167
2.78	-0.13212	4.82752
2.79	-0.120994	3.76774
2.8	-0.110359	2.84687
2.81	-0.100229	2.05195
2.82	-0.0906106	1.37886
2.83	-0.0815106	0.799741
2.84	-0.0729306	0.31514
2.85	-0.0648687	-0.0917428
2.86	-0.0573195	-0.419522
2.87	-0.0502739	-0.696062
2.88	-0.0437193	-0.914332
2.89	-0.0376401	-1.0876
2.9	-0.0320175	-1.22873
2.91	-0.0268302	-1.33533
2.92	-0.0220544	-1.41005
2.93	-0.0176644	-1.46757
2.94	-0.0136332	-1.51631
2.95	-0.00993237	-1.5506
2.96	-0.00653294	-1.57278
2.97	-0.00340563	-1.58347
2.98	-0.000521294	-1.58796
2.99	0.00214871	-1.58497
3	0.00463218	-1.57364
3.01	0.00695572	-1.56447
3.02	0.00914447	-1.54999
3.03	0.0112219	-1.53691
3.04	0.0132095	-1.51805
3.05	0.0151267	-1.4958
3.06	0.016991	-1.47726
3.07	0.0188172	-1.45498
3.08	0.0206182	-1.43057
3.09	0.0224046	-1.40662
3.1	0.0241844	-1.38253
3.11	0.0259639	-1.35048
3.12	0.0277471	-1.31496
3.13	0.0295361	-1.27612
3.14	0.0313311	-1.23819
3.15	0.0331307	-1.19453
3.16	0.0349321	-1.15519
3.17	0.0367311	-1.11481
3.18	0.0385223	-1.06837
3.19	0.0402994	-1.0245
3.2	0.0420553	-0.977343
3.21	0.0437824	-0.924721
3.22	0.0454724	-0.880472
3.23	0.0471169	-0.834821
3.24	0.0487074	-0.787792
3.25	0.0502353	-0.745099
3.26	0.0516921	-0.699055
3.27	0.0530697	-0.655067
3.28	0.0543602	-0.612072
3.29	0.0555562	-0.575863
3.3	0.0566509	-0.542439
3.31	0.0576379	-0.509451
3.32	0.0585116	-0.481141
3.33	0.0592671	-0.453079
3.34	0.0599	-0.426265
3.35	0.0604069	-0.407167
3.36	0.060785	-0.391662
3.37	0.0610322	-0.382823
3.38	0.0611473	-0.380363
3.39	0.0611298	-0.385301
3.4	0.0609798	-0.395474
3.41	0.0606981	-0.407315
3.42	0.0602862	-0.424786
3.43	0.0597462	-0.443104
3.44	0.0590809	-0.466135
3.45	0.0582934	-0.49452
3.46	0.0573875	-0.524261
3.47	0.0563674	-0.560559
3.48	0.0552376	-0.599618
3.49	0.0540031	-0.638209
3.5	0.0526691	-0.680123
3.51	0.0512412	-0.723945
3.52	0.0497251	-0.767208
3.53	0.0481267	-0.81409
3.54	0.0464521	-0.861962
3.55	0.0447075	-0.906834
3.56	0.0428991	-0.952694
3.57	0.041033	-0.995351
3.58	0.0391157	-1.03742
3.59	0.0371531	-1.07956
3.6	0.0351515	-1.11909
3.61	0.0331169	-1.15617
3.62	0.0310551	-1.19219
3.63	0.0289718	-1.22666
3.64	0.0268727	-1.2577
3.65	0.0247631	-1.28664
3.66	0.0226482	-1.31055
3.67	0.0205328	-1.33362
3.68	0.0184219	-1.35465
3.69	0.0163198	-1.37206
3.7	0.0142308	-1.38855
3.71	0.0121589	-1.4039
3.72	0.0101078	-1.41663
3.73	0.008081	-1.42725
3.74	0.00608178	-1.43328
3.75	0.00411309	-1.43485
3.76	0.00217765	-1.4362
3.77	0.000277944	-1.43747
3.78	-0.00158381	-1.43473
3.79	-0.00340561	-1.43097
3.8	-0.0051857	-1.42472
3.81	-0.00692255	-1.41497
3.82	-0.00861485	-1.40665
3.83	-0.0102615	-1.39823
3.84	-0.0118615	-1.38883
3.85	-0.0134143	-1.37839
3.86	-0.0149193	-1.36524
3.87	-0.0163761	-1.34953
3.88	-0.0177846	-1.33314
3.89	-0.0191446	-1.31851
3.9	-0.0204563	-1.30352
3.91	-0.0217198	-1.28652
3.92	-0.0229357	-1.26866
3.93	-0.0241042	-1.25166
3.94	-0.025226	-1.23619
3.95	-0.0263017	-1.21954
3.96	-0.027332	-1.20426
3.97	-0.0283177	-1.18827
3.98	-0.0292598	-1.17093
3.99	-0.0301591	-1.1547
4	-0.0310165	-1.13839
4.01	-0.0318332	-1.12289
4.02	-0.0326102	-1.10778
4.03	-0.0333484	-1.094
4.04	-0.0340491	-1.08022
4.05	-0.0347132	-1.06783
4.06	-0.035342	-1.05548
4.07	-0.0359366	-1.04222
4.08	-0.0364979	-1.03135
4.09	-0.0370273	-1.0196
4.1	-0.0375256	-1.00975
4.11	-0.0379942	-0.999547
4.12	-0.0384339	-0.988818
4.13	-0.0388459	-0.980173
4.14	-0.0392312	-0.970721
4.15	-0.0395907	-0.961629
4.16	-0.0399256	-0.953736
4.17	-0.0402367	-0.947375
4.18	-0.0405249	-0.941011
4.19	-0.0407913	-0.933868
4.2	-0.0410365	-0.928831
4.21	-0.0412616	-0.923186
4.22	-0.0414673	-0.916772
4.23	-0.0416544	-0.911603
4.24	-0.0418237	-0.906647
4.25	-0.041976	-0.900931
4.26	-0.0421118	-0.896398
4.27	-0.042232	-0.89307
4.28	-0.0423372	-0.890893
4.29	-0.042428	-0.887945
4.3	-0.042505	-0.884235
4.31	-0.0425689	-0.881739
4.32	-0.0426203	-0.879342
4.33	-0.0426596	-0.876187
4.34	-0.0426874	-0.87364
4.35	-0.0427044	-0.871751
4.36	-0.0427108	-0.869108
4.37	-0.0427073	-0.867965
4.38	-0.0426944	-0.866538
4.39	-0.0426724	-0.866264
4.4	-0.0426419	-0.866008
4.41	-0.0426034	-0.865659
4.42	-0.0425571	-0.866861
4.43	-0.0425036	-0.869601
4.44	-0.0424433	-0.87157
4.45	-0.0423766	-0.87277
4.46	-0.0423039	-0.873208
4.47	-0.0422256	-0.873722
4.48	-0.042142	-0.875214
4.49	-0.0420537	-0.875946
4.5	-0.0419608	-0.875989
4.51	-0.0418639	-0.877738
4.52	-0.0417633	-0.880995
4.53	-0.0416594	-0.883726
4.54	-0.0415524	-0.885697
4.55	-0.0414428	-0.886914
4.56	-0.041331	-0.887383
4.57	-0.0412172	-0.887115
4.58	-0.0411018	-0.886117
4.59	-0.0409851	-0.88634
4.6	-0.0408676	-0.886293
4.61	-0.0407494	-0.885525
4.62	-0.0406309	-0.886057
4.63	-0.0405125	-0.886934
4.64	-0.0403945	-0.888687
4.65	-0.0402771	-0.889716
4.66	-0.0401606	-0.890684
4.67	-0.0400454	-0.89257
4.68	-0.0399316	-0.893736
4.69	-0.0398197	-0.894192
4.7	-0.0397098	-0.894573
4.71	-0.0396023	-0.895865
4.72	-0.0394973	-0.896454
4.73	-0.0393951	-0.89635
4.74	-0.0392959	-0.89636
4.75	-0.0392001	-0.897075
4.76	-0.0391076	-0.897106
4.77	-0.0390189	-0.897992
4.78	-0.038934	-0.898824
4.79	-0.0388532	-0.898982
4.8	-0.0387766	-0.898474
4.81	-0.0387044	-0.897311
4.82	-0.0386367	-0.896671
4.83	-0.0385737	-0.896306
4.84	-0.0385155	-0.895298
4.85	-0.0384622	-0.895445
4.86	-0.0384139	-0.895221
4.87	-0.0383708	-0.894367
4.88	-0.0383328	-0.892891
4.89	-0.0383001	-0.890805
4.9	-0.0382728	-0.889644
4.91	-0.0382508	-0.890333
4.92	-0.0382343	-0.890411
4.93	-0.0382232	-0.889886
4.94	-0.0382176	-0.888767
4.95	-0.0382175	-0.887062
4.96	-0.0382228	-0.884783
4.97	-0.0382336	-0.88194
4.98	-0.0382498	-0.880371
4.99	-0.0382714	-0.880221
5	-0.0382984	-0.879508
5.01	-0.0383307	-0.87824
5.02	-0.0383682	-0.876426
5.03	-0.0384108	-0.874076
5.04	-0.0384586	-0.871513
5.05	-0.0385113	-0.869958
5.06	-0.038569	-0.867881
5.07	-0.0386314	-0.865293
5.08	-0.0386985	-0.863658
5.09	-0.0387702	-0.861872
5.1	-0.0388464	-0.85959
5.11	-0.0389269	-0.85682
5.12	-0.0390115	-0.853573
5.13	-0.0391002	-0.851288
5.14	-0.0391927	-0.848863
5.15	-0.0392891	-0.845977
5.16	-0.0393889	-0.843307
5.17	-0.0394923	-0.841247
5.18	-0.0395989	-0.83874
5.19	-0.0397085	-0.835796
5.2	-0.0398211	-0.832424
5.21	-0.0399365	-0.828632
5.22	-0.0400544	-0.825746
5.23	-0.0401748	-0.82281
5.24	-0.0402973	-0.819471
5.25	-0.0404219	-0.815738
5.26	-0.0405484	-0.812779
5.27	-0.0406766	-0.809914
5.28	-0.0408063	-0.806669
5.29	-0.0409372	-0.803054
5.3	-0.0410694	-0.799078
5.31	-0.0412025	-0.79503
5.32	-0.0413364	-0.791944
5.33	-0.0414708	-0.788511
5.34	-0.0416058	-0.78474
5.35	-0.0417409	-0.781466
5.36	-0.0418762	-0.778595
5.37	-0.0420113	-0.775399
5.38	-0.0421462	-0.771888
5.39	-0.0422807	-0.768069
5.4	-0.0424146	-0.76395
5.41	-0.0425477	-0.760923
5.42	-0.0426799	-0.757729
5.43	-0.042811	-0.754342
5.44	-0.0429409	-0.752069
5.45	-0.0430695	-0.749515
5.46	-0.0431965	-0.746686
5.47	-0.0433219	-0.743588
5.48	-0.0434455	-0.740963
5.49	-0.0435671	-0.738802
5.5	-0.0436867	-0.736385
5.51	-0.0438042	-0.733717
5.52	-0.0439193	-0.730806
5.53	-0.044032	-0.728436
5.54	-0.0441421	-0.726473
5.55	-0.0442497	-0.724277
5.56	-0.0443544	-0.721852
5.57	-0.0444563	-0.719206
5.58	-0.0445553	-0.716343
5.59	-0.0446513	-0.71327
5.6	-0.0447441	-0.709993
5.61	-0.0448337	-0.707447
5.62	-0.04492	-0.705137
5.63	-0.045003	-0.702631
5.64	-0.0450826	-0.699932
5.65	-0.0451586	-0.697421
5.66	-0.0452311	-0.695686
5.67	-0.0453001	-0.693765
5.68	-0.0453653	-0.691663
5.69	-0.0454269	-0.689384
5.7	-0.0454846	-0.686933
5.71	-0.0455387	-0.685604
5.72	-0.0455888	-0.684112
5.73	-0.0456352	-0.682451
5.74	-0.0456776	-0.680626
5.75	-0.0457162	-0.678641
5.76	-0.0457508	-0.676498
5.77	-0.0457815	-0.674505
5.78	-0.0458082	-0.673654
5.79	-0.045831	-0.673556
5.8	-0.0458498	-0.673299
5.81	-0.0458646	-0.672886
5.82	-0.0458755	-0.672319
5.83	-0.0458824	-0.671602
5.84	-0.0458853	-0.670736
5.85	-0.0458843	-0.669726
5.86	-0.0458794	-0.668572
5.87	-0.0458706	-0.667278
5.88	-0.0458579	-0.665847
5.89	-0.0458413	-0.665177
5.9	-0.0458209	-0.664662
5.91	-0.0457967	-0.664008
5.92	-0.0457686	-0.664363
5.93	-0.0457369	-0.664605
5.94	-0.0457014	-0.664707
5.95	-0.0456622	-0.664672
5.96	-0.0456194	-0.6645
5.97	-0.045573	-0.664194
5.98	-0.045523	-0.663756
5.99	-0.0454696	-0.663187
6	-0.0454126	-0.663619
6.01	-0.0453523	-0.663915
6.02	-0.0452886	-0.664078
6.03	-0.0452215	-0.664109
6.04	-0.0451512	-0.66401
6.05	-0.0450777	-0.663781
6.06	-0.045001	-0.664258
6.07	-0.0449212	-0.664866
6.08	-0.0448384	-0.665343
6.09	-0.0447526	-0.665935
6.1	-0.0446639	-0.667229
6.11	-0.0445723	-0.668387
6.12	-0.0444778	-0.669411
6.13	-0.0443807	-0.670302
6.14	-0.0442808	-0.67106
6.15	-0.0441783	-0.671687
6.16	-0.0440733	-0.672184
6.17	-0.0439657	-0.672551
6.18	-0.0438557	-0.672858
6.19	-0.0437434	-0.674005
6.2	-0.0436287	-0.67502
6.21	-0.0435117	-0.675902
6.22	-0.0433926	-0.676654
6.23	-0.0432714	-0.677275
6.24	-0.043148	-0.678529
6.25	-0.0430227	-0.679901
6.26	-0.0428955	-0.681139
6.27	-0.0427663	-0.682244
6.28	-0.0426354	-0.683218
6.29	-0.0425027	-0.684061
6.3	-0.0423683	-0.684775
6.31	-0.0422323	-0.68536
6.32	-0.0420947	-0.685817
6.33	-0.0419556	-0.686266
6.34	-0.041815	-0.687437
6.35	-0.0416731	-0.688501
6.36	-0.0415298	-0.690369
6.37	-0.0413852	-0.692104
6.38	-0.0412394	-0.693705
6.39	-0.0410925	-0.695174
6.4	-0.0409444	-0.69651
6.41	-0.0407953	-0.697716
6.42	-0.0406452	-0.698791
6.43	-0.0404942	-0.699737
6.44	-0.0403422	-0.700555
6.45	-0.0401894	-0.701246
6.46	-0.0400359	-0.702122
6.47	-0.0398815	-0.703475
6.48	-0.0397265	-0.704699
6.49	-0.0395709	-0.705794
6.5	-0.0394146	-0.706762
6.51	-0.0392578	-0.707603
6.52	-0.0391005	-0.708319
6.53	-0.0389427	-0.708911
6.54	-0.0387845	-0.709836
6.55	-0.0386259	-0.711064
6.56	-0.038467	-0.712166
6.57	-0.0383078	-0.713142
6.58	-0.0381483	-0.713995
6.59	-0.0379887	-0.714725
6.6	-0.0378288	-0.715333
6.61	-0.0376688	-0.716181
6.62	-0.0375087	-0.717403
6.63	-0.0373486	-0.718502
6.64	-0.0371883	-0.719479
6.65	-0.0370281	-0.720335
6.66	-0.0368679	-0.721071
6.67	-0.0367078	-0.721689
6.68	-0.0365478	-0.722189
6.69	-0.0363879	-0.722573
6.7	-0.0362281	-0.72329
6.71	-0.0360685	-0.724266
6.72	-0.0359091	-0.725124
6.73	-0.0357499	-0.725866
6.74	-0.0355909	-0.726494
6.75	-0.0354323	-0.727007
6.76	-0.0352739	-0.727408
6.77	-0.0351159	-0.727698
6.78	-0.0349582	-0.728638
6.79	-0.0348008	-0.7295
6.8	-0.0346438	-0.73025
6.81	-0.0344872	-0.730888
6.82	-0.0343311	-0.731417
6.83	-0.0341753	-0.732138
6.84	-0.03402	-0.733226
6.85	-0.0338652	-0.734204
6.86	-0.0337108	-0.735072
6.87	-0.0335569	-0.735833
6.88	-0.0334036	-0.736486
6.89	-0.0332507	-0.737033
6.9	-0.0330984	-0.737476
6.91	-0.0329466	-0.737815
6.92	-0.0327953	-0.738052
6.93	-0.0326446	-0.738379
6.94	-0.0324945	-0.73916
6.95	-0.032345	-0.739837
6.96	-0.032196	-0.740413
6.97	-0.0320476	-0.740889
6.98	-0.0318998	-0.741265
6.99	-0.0317526	-0.741543
7	-0.031606	-0.741725
7.01	-0.03146	-0.742039
7.02	-0.0313146	-0.742749
7.03	-0.0311699	-0.743363
7.04	-0.0310258	-0.74388
7.05	-0.0308823	-0.744302
7.06	-0.0307394	-0.74463
7.07	-0.0305971	-0.744866
7.08	-0.0304555	-0.745009
7.09	-0.0303145	-0.745062
7.1	-0.0301741	-0.745026
7.11	-0.0300344	-0.745336
7.12	-0.0298953	-0.745815
7.13	-0.0297568	-0.746203
7.14	-0.0296189	-0.746503
7.15	-0.0294817	-0.746716
7.16	-0.0293451	-0.746842
7.17	-0.0292091	-0.746882
7.18	-0.0290737	-0.747419
7.19	-0.028939	-0.747963
7.2	-0.0288049	-0.74842
7.21	-0.0286713	-0.748793
7.22	-0.0285384	-0.749082
7.23	-0.0284061	-0.749288
7.24	-0.0282744	-0.749412
7.25	-0.0281433	-0.749455
7.26	-0.0280128	-0.749419
7.27	-0.0278828	-0.749304
7.28	-0.0277535	-0.749111
7.29	-0.0276247	-0.748915
7.3	-0.0274965	-0.749212
7.31	-0.0273688	-0.749431
7.32	-0.0272417	-0.749573
7.33	-0.0271152	-0.749638
7.34	-0.0269892	-0.749628
7.35	-0.0268638	-0.749544
7.36	-0.0267389	-0.749386
7.37	-0.0266145	-0.749156
7.38	-0.0264907	-0.748896
7.39	-0.0263674	-0.749144
7.4	-0.0262446	-0.749318
7.41	-0.0261223	-0.74942
7.42	-0.0260005	-0.749451
7.43	-0.0258792	-0.749412
7.44	-0.0257583	-0.749303
7.45	-0.025638	-0.749126
7.46	-0.0255182	-0.74888
7.47	-0.0253988	-0.748637
7.48	-0.0252798	-0.748857
7.49	-0.0251614	-0.749009
7.5	-0.0250434	-0.749094
7.51	-0.0249258	-0.749112
7.52	-0.0248086	-0.749064
7.53	-0.0246919	-0.74895
7.54	-0.0245757	-0.748773
7.55	-0.0244598	-0.748636
7.56	-0.0243443	-0.748913
7.57	-0.0242293	-0.749126
7.58	-0.0241146	-0.749274
7.59	-0.0240004	-0.749359
7.6	-0.0238865	-0.749381
7.61	-0.023773	-0.749342
7.62	-0.0236599	-0.749241
7.63	-0.0235472	-0.74908
7.64	-0.0234348	-0.748859
7.65	-0.0233228	-0.748579
7.66	-0.0232111	-0.748241
7.67	-0.0230998	-0.747845
7.68	-0.0229889	-0.747392
7.69	-0.0228782	-0.746884
7.7	-0.0227679	-0.746868
7.71	-0.0226579	-0.746798
7.72	-0.0225483	-0.74667
7.73	-0.0224389	-0.746487
7.74	-0.0223299	-0.746247
7.75	-0.0222212	-0.745953
7.76	-0.0221128	-0.745605
7.77	-0.0220046	-0.745203
7.78	-0.0218968	-0.744748
7.79	-0.0217893	-0.744241
7.8	-0.021682	-0.743819
7.81	-0.0215751	-0.743737
7.82	-0.0214684	-0.743603
7.83	-0.0213619	-0.743416
7.84	-0.0212558	-0.743177
7.85	-0.0211499	-0.742887
7.86	-0.0210443	-0.742546
7.87	-0.0209389	-0.742581
7.88	-0.0208338	-0.742655
7.89	-0.020729	-0.742678
7.9	-0.0206244	-0.742651
7.91	-0.02052	-0.742572
7.92	-0.0204159	-0.742445
7.93	-0.0203121	-0.742267
7.94	-0.0202085	-0.742042
7.95	-0.0201051	-0.741768
7.96	-0.0200019	-0.741446
7.97	-0.019899	-0.741077
7.98	-0.0197964	-0.740662
7.99	-0.0196939	-0.740201
8	-0.0195917	-0.739694
