0.01	-nan	-nan
2	-6.06684	42399.3
2.01	-6.05709	42053
2.02	-6.02306	41375.9
2.03	-5.96445	40374.8
2.04	-5.88224	39076.9
2.05	-5.77816	37522.3
2.06	-5.65417	35754.9
2.07	-5.51213	33816.8
2.08	-5.35353	31745.4
2.09	-5.17954	29573.2
2.1	-4.99107	27329.3
2.11	-4.78886	25040.4
2.12	-4.57343	22730.4
2.13	-4.34498	20419.8
2.14	-4.10337	18126.7
2.15	-3.84829	15868.9
2.16	-3.57981	13668.2
2.17	-3.29902	11554.4
2.18	-3.00871	9566.13
2.19	-2.71373	7746.57
2.2	-2.42065	6135.51
2.21	-2.13678	4759.03
2.22	-1.86835	3621.83
2.23	-1.61841	2705.22
2.24	-1.38506	1972.31
2.25	-1.16095	1379.32
2.26	-0.935054	890.544
2.27	-0.696756	491.966
2.28	-0.441079	195.848
2.29	-0.172211	29.0972
2.3	0.0968978	8.65938
2.31	0.34892	120.666
2.32	0.567951	319.546
2.33	0.743665	546.038
2.34	0.872474	748.648
2.35	0.956313	895.759
2.36	1.00052	976.39
2.37	1.01195	994.595
2.38	0.997648	962.584
2.39	0.964233	895.344
2.4	0.917524	807.213
2.41	0.862448	710.13
2.42	0.803003	612.925
2.43	0.742304	521.457
2.44	0.682656	439.059
2.45	0.625675	367.151
2.46	0.572414	305.876
2.47	0.523499	254.628
2.48	0.47925	212.373
2.49	0.439769	177.938
2.5	0.405018	150.16
2.51	0.374858	127.967
2.52	0.34907	110.386
2.53	0.327372	96.5757
2.54	0.30942	85.8226
2.55	0.294808	77.5019
2.56	0.283077	71.0922
2.57	0.273727	66.1463
2.58	0.266234	62.2703
2.59	0.260074	59.1396
2.6	0.254743	56.4777
2.61	0.249789	54.0511
2.62	0.244823	51.6791
2.63	0.239542	49.244
2.64	0.233731	46.6511
2.65	0.227263	43.8779
2.66	0.220094	40.9261
2.67	0.212251	37.8417
2.68	0.203814	34.6808
2.69	0.194902	31.5015
2.7	0.185657	28.3806
2.71	0.176227	25.3717
2.72	0.166758	22.5226
2.73	0.157382	19.8705
2.74	0.148213	17.4399
2.75	0.139347	15.2359
2.76	0.130858	13.2636
2.77	0.122801	11.5094
2.78	0.115217	9.96891
2.79	0.108135	8.62311
2.8	0.101571	7.45828
2.81	0.0955367	6.45253
2.82	0.0900399	5.59275
2.83	0.0850836	4.86126
2.84	0.080669	4.24786
2.85	0.0767948	3.73873
2.86	0.0734568	3.32094
2.87	0.0706476	2.97892
2.88	0.068355	2.71235
2.89	0.0665622	2.50869
2.9	0.0652462	2.35758
2.91	0.0643781	2.26039
2.92	0.0639226	2.20767
2.93	0.0638384	2.19045
2.94	0.0640788	2.2066
2.95	0.0645924	2.24967
2.96	0.0653245	2.31332
2.97	0.0662179	2.39535
2.98	0.0672147	2.48706
2.99	0.0682575	2.58415
3	0.0692907	2.68183
3.01	0.0702619	2.77422
3.02	0.071123	2.85378
3.03	0.0718308	2.91602
3.04	0.0723482	2.95888
3.05	0.0726445	2.97961
3.06	0.0726957	2.97357
3.07	0.0724846	2.94119
3.08	0.0720007	2.87778
3.09	0.0712401	2.78204
3.1	0.0702048	2.66061
3.11	0.0689028	2.51537
3.12	0.0673468	2.34996
3.13	0.0655541	2.16512
3.14	0.0635456	1.96851
3.15	0.0613452	1.7625
3.16	0.0589791	1.54972
3.17	0.0564751	1.33223
3.18	0.053862	1.11598
3.19	0.0511688	0.905882
3.2	0.0484241	0.703889
3.21	0.0456558	0.512415
3.22	0.0428906	0.331759
3.23	0.0401532	0.167994
3.24	0.0374667	0.0199393
3.25	0.0348517	-0.11799
3.26	0.0323262	-0.239685
3.27	0.0299059	-0.346869
3.28	0.0276037	-0.440478
3.29	0.02543	-0.520563
3.3	0.0233922	-0.589626
3.31	0.0214957	-0.64943
3.32	0.0197433	-0.699737
3.33	0.0181354	-0.740787
3.34	0.0166708	-0.774229
3.35	0.0153461	-0.803662
3.36	0.0141565	-0.826104
3.37	0.013096	-0.843505
3.38	0.0121572	-0.857869
3.39	0.0113321	-0.869206
3.4	0.0106117	-0.878379
3.41	0.00998677	-0.889008
3.42	0.00944787	-0.892913
3.43	0.00898533	-0.896598
3.44	0.00858962	-0.901008
3.45	0.00825142	-0.903153
3.46	0.00796174	-0.903146
3.47	0.00771205	-0.907219
3.48	0.00749434	-0.906708
3.49	0.00730117	-0.906021
3.5	0.00712575	-0.906368
3.51	0.00696197	-0.907074
3.52	0.0068044	-0.906607
3.53	0.0066483	-0.907446
3.54	0.00648961	-0.908494
3.55	0.00632496	-0.907944
3.56	0.00615163	-0.908503
3.57	0.0059675	-0.907947
3.58	0.00577107	-0.908301
3.59	0.00556136	-0.909084
3.6	0.00533791	-0.907749
3.61	0.00510073	-0.90917
3.62	0.00485024	-0.909124
3.63	0.00458727	-0.909303
3.64	0.00431295	-0.906596
3.65	0.00402872	-0.906586
3.66	0.00373627	-0.90698
3.67	0.0034375	-0.906745
3.68	0.00313449	-0.90703
3.69	0.00282942	-0.906331
3.7	0.00252461	-0.904984
3.71	0.0022224	-0.904513
3.72	0.00192517	-0.902962
3.73	0.00163531	-0.902442
3.74	0.00135514	-0.901401
3.75	0.00108694	-0.898633
3.76	0.00083289	-0.895919
3.77	0.000595048	-0.89448
3.78	0.000375338	-0.8936
3.79	0.000175519	-0.892546
3.8	-2.82556e-06	-0.890939
3.81	-0.00015831	-0.890427
3.82	-0.000289754	-0.889484
3.83	-0.000396197	-0.887997
3.84	-0.000476906	-0.885621
3.85	-0.000531379	-0.882175
3.86	-0.000559349	-0.881087
3.87	-0.000560785	-0.880041
3.88	-0.000535888	-0.878051
3.89	-0.00048509	-0.875637
3.9	-0.00040904	-0.874032
3.91	-0.000308603	-0.871486
3.92	-0.000184846	-0.870523
3.93	-3.90209e-05	-0.869223
3.94	0.000127443	-0.868503
3.95	0.000312957	-0.866857
3.96	0.000515794	-0.865109
3.97	0.000734098	-0.863994
3.98	0.00096591	-0.86271
3.99	0.00120918	-0.861522
4	0.00146179	-0.860109
4.01	0.00172158	-0.857861
4.02	0.00198634	-0.854363
4.03	0.00225386	-0.850297
4.04	0.00252194	-0.848882
4.05	0.00278839	-0.845391
4.06	0.00305106	-0.842977
4.07	0.00330785	-0.840818
4.08	0.00355675	-0.837518
4.09	0.00379579	-0.83452
4.1	0.00402314	-0.831477
4.11	0.00423704	-0.829483
4.12	0.00443586	-0.826802
4.13	0.00461809	-0.824198
4.14	0.00478236	-0.821986
4.15	0.00492742	-0.819578
4.16	0.00505218	-0.81674
4.17	0.00515568	-0.815416
4.18	0.00523711	-0.812527
4.19	0.00529583	-0.810453
4.2	0.00533134	-0.808312
4.21	0.00534327	-0.806584
4.22	0.00533143	-0.806408
4.23	0.00529576	-0.806537
4.24	0.00523633	-0.805989
4.25	0.00515336	-0.804971
4.26	0.00504721	-0.804526
4.27	0.00491835	-0.803383
4.28	0.00476737	-0.800858
4.29	0.00459497	-0.799342
4.3	0.00440196	-0.799066
4.31	0.00418925	-0.799145
4.32	0.00395781	-0.799871
4.33	0.00370871	-0.799293
4.34	0.00344307	-0.798982
4.35	0.00316209	-0.798238
4.36	0.00286699	-0.796863
4.37	0.00255904	-0.796499
4.38	0.00223955	-0.796506
4.39	0.00190983	-0.796801
4.4	0.0015712	-0.796575
4.41	0.001225	-0.79584
4.42	0.000872544	-0.79544
4.43	0.000515135	-0.794369
4.44	0.000154055	-0.792375
4.45	-0.00020945	-0.790849
4.46	-0.000574168	-0.788973
4.47	-0.000938934	-0.787154
4.48	-0.00130263	-0.78583
4.49	-0.0016642	-0.783946
4.5	-0.00202264	-0.781642
4.51	-0.00237702	-0.778104
4.52	-0.00272645	-0.775407
4.53	-0.00307015	-0.773084
4.54	-0.00340738	-0.77205
4.55	-0.00373749	-0.769868
4.56	-0.00405988	-0.766708
4.57	-0.00437407	-0.763781
4.58	-0.0046796	-0.76072
4.59	-0.00497612	-0.757647
4.6	-0.00526335	-0.754922
4.61	-0.00554105	-0.752185
4.62	-0.00580908	-0.74897
4.63	-0.00606736	-0.745978
4.64	-0.00631586	-0.743166
4.65	-0.00655462	-0.739415
4.66	-0.00678374	-0.736024
4.67	-0.00700335	-0.733247
4.68	-0.00721367	-0.729873
4.69	-0.00741493	-0.726714
4.7	-0.00760741	-0.723841
4.71	-0.00779144	-0.720986
4.72	-0.00796736	-0.71935
4.73	-0.00813555	-0.716905
4.74	-0.00829643	-0.714948
4.75	-0.0084504	-0.712304
4.76	-0.00859793	-0.711373
4.77	-0.00873945	-0.709638
4.78	-0.00887543	-0.707991
4.79	-0.00900633	-0.70598
4.8	-0.00913262	-0.704079
4.81	-0.00925477	-0.702037
4.82	-0.00937322	-0.700281
4.83	-0.00948843	-0.697763
4.84	-0.00960083	-0.695423
4.85	-0.00971085	-0.693033
4.86	-0.00981888	-0.691076
4.87	-0.00992532	-0.689338
4.88	-0.0100305	-0.687043
4.89	-0.0101349	-0.68507
4.9	-0.0102386	-0.683001
4.91	-0.0103421	-0.680804
4.92	-0.0104455	-0.678131
4.93	-0.0105492	-0.67572
4.94	-0.0106533	-0.673423
4.95	-0.010758	-0.670807
4.96	-0.0108635	-0.66841
4.97	-0.0109699	-0.666772
4.98	-0.0110773	-0.664452
4.99	-0.0111857	-0.66146
5	-0.0112952	-0.658886
5.01	-0.0114059	-0.656872
5.02	-0.0115176	-0.655009
5.03	-0.0116304	-0.652828
5.04	-0.0117441	-0.650007
5.05	-0.0118588	-0.647232
5.06	-0.0119742	-0.645096
5.07	-0.0120903	-0.64287
5.08	-0.0122068	-0.641566
5.09	-0.0123237	-0.640088
5.1	-0.0124408	-0.63801
5.11	-0.0125577	-0.635345
5.12	-0.0126744	-0.632676
5.13	-0.0127905	-0.631017
5.14	-0.0129059	-0.628793
5.15	-0.0130202	-0.626017
5.16	-0.0131333	-0.623634
5.17	-0.0132447	-0.621241
5.18	-0.0133543	-0.61897
5.19	-0.0134618	-0.616948
5.2	-0.0135669	-0.614692
5.21	-0.0136693	-0.611941
5.22	-0.0137686	-0.609714
5.23	-0.0138647	-0.607445
5.24	-0.0139572	-0.606309
5.25	-0.0140458	-0.604708
5.26	-0.0141304	-0.602654
5.27	-0.0142105	-0.60016
5.28	-0.0142859	-0.598851
5.29	-0.0143563	-0.597477
5.3	-0.0144216	-0.595826
5.31	-0.0144814	-0.594601
5.32	-0.0145355	-0.592973
5.33	-0.0145837	-0.591843
5.34	-0.0146258	-0.590402
5.35	-0.0146616	-0.58881
5.36	-0.0146908	-0.587575
5.37	-0.0147133	-0.586207
5.38	-0.0147289	-0.585544
5.39	-0.0147374	-0.585115
5.4	-0.0147388	-0.584337
5.41	-0.0147328	-0.583974
5.42	-0.0147194	-0.583442
5.43	-0.0146984	-0.582816
5.44	-0.0146698	-0.58254
5.45	-0.0146334	-0.582647
5.46	-0.0145893	-0.582631
5.47	-0.0145373	-0.582298
5.48	-0.0144775	-0.581652
5.49	-0.0144097	-0.581247
5.5	-0.014334	-0.580876
5.51	-0.0142503	-0.580234
5.52	-0.0141588	-0.580227
5.53	-0.0140593	-0.580696
5.54	-0.013952	-0.580938
5.55	-0.0138369	-0.581664
5.56	-0.013714	-0.582087
5.57	-0.0135835	-0.58221
5.58	-0.0134453	-0.582283
5.59	-0.0132996	-0.583494
5.6	-0.0131465	-0.5844
5.61	-0.0129861	-0.585002
5.62	-0.0128185	-0.58619
5.63	-0.0126438	-0.587835
5.64	-0.0124622	-0.589169
5.65	-0.0122738	-0.590223
5.66	-0.0120788	-0.591748
5.67	-0.0118773	-0.592989
5.68	-0.0116695	-0.59469
5.69	-0.0114555	-0.59607
5.7	-0.0112356	-0.597247
5.71	-0.0110099	-0.598782
5.72	-0.0107785	-0.599992
5.73	-0.0105418	-0.601362
5.74	-0.0102999	-0.602706
5.75	-0.0100529	-0.603721
5.76	-0.00980117	-0.60513
5.77	-0.0095448	-0.606259
5.78	-0.00928403	-0.607271
5.79	-0.00901908	-0.608499
5.8	-0.00875015	-0.60939
5.81	-0.00847746	-0.610489
5.82	-0.00820123	-0.611463
5.83	-0.00792166	-0.612112
5.84	-0.00763899	-0.613157
5.85	-0.00735343	-0.613861
5.86	-0.00706518	-0.614226
5.87	-0.00677449	-0.614253
5.88	-0.00648155	-0.614621
5.89	-0.00618659	-0.614953
5.9	-0.00588982	-0.615559
5.91	-0.00559145	-0.616415
5.92	-0.00529171	-0.61693
5.93	-0.00499079	-0.617108
5.94	-0.00468892	-0.617066
5.95	-0.0043863	-0.617284
5.96	-0.00408313	-0.617465
5.97	-0.00377962	-0.617719
5.98	-0.00347596	-0.61798
5.99	-0.00317236	-0.618269
6	-0.00286901	-0.61823
6.01	-0.00256611	-0.617867
6.02	-0.00226383	-0.617798
6.03	-0.00196237	-0.617479
6.04	-0.00166192	-0.616845
6.05	-0.00136264	-0.616372
6.06	-0.00106471	-0.61579
6.07	-0.000768313	-0.615199
6.08	-0.000473607	-0.614674
6.09	-0.00018076	-0.613849
6.1	0.000110069	-0.612727
6.11	0.000398723	-0.611932
6.12	0.00068505	-0.610886
6.13	0.000968901	-0.609557
6.14	0.00125013	-0.608262
6.15	0.00152861	-0.607231
6.16	0.00180418	-0.606361
6.17	0.00207673	-0.60522
6.18	0.00234612	-0.604419
6.19	0.00261224	-0.603386
6.2	0.00287496	-0.602093
6.21	0.00313416	-0.600548
6.22	0.00338975	-0.599299
6.23	0.0036416	-0.597886
6.24	0.00388963	-0.596233
6.25	0.00413373	-0.594345
6.26	0.00437381	-0.592228
6.27	0.00460978	-0.590328
6.28	0.00484155	-0.588984
6.29	0.00506905	-0.587419
6.3	0.0052922	-0.58564
6.31	0.00551093	-0.584133
6.32	0.00572517	-0.582536
6.33	0.00593485	-0.580737
6.34	0.00613992	-0.57874
6.35	0.00634033	-0.576927
6.36	0.00653601	-0.575136
6.37	0.00672693	-0.573158
6.38	0.00691304	-0.571
6.39	0.0070943	-0.568884
6.4	0.00727068	-0.567215
6.41	0.00744214	-0.565683
6.42	0.00760866	-0.564129
6.43	0.00777022	-0.562828
6.44	0.00792679	-0.561363
6.45	0.00807835	-0.559738
6.46	0.0082249	-0.557957
6.47	0.00836643	-0.556406
6.48	0.00850292	-0.554878
6.49	0.00863439	-0.553202
6.5	0.00876082	-0.551519
6.51	0.00888222	-0.550104
6.52	0.00899861	-0.548549
6.53	0.00910999	-0.547374
6.54	0.00921638	-0.546086
6.55	0.0093178	-0.544664
6.56	0.00941425	-0.543144
6.57	0.00950578	-0.541995
6.58	0.0095924	-0.54111
6.59	0.00967414	-0.540234
6.6	0.00975104	-0.539233
6.61	0.00982313	-0.538107
6.62	0.00989045	-0.53686
6.63	0.00995303	-0.535529
6.64	0.0100109	-0.534563
6.65	0.0100642	-0.533479
6.66	0.0101128	-0.532279
6.67	0.0101569	-0.531275
6.68	0.0101965	-0.530357
6.69	0.0102316	-0.529326
6.7	0.0102624	-0.528616
6.71	0.0102888	-0.527865
6.72	0.010311	-0.527003
6.73	0.0103289	-0.526031
6.74	0.0103427	-0.524952
6.75	0.0103524	-0.52409
6.76	0.0103581	-0.523289
6.77	0.0103598	-0.522381
6.78	0.0103576	-0.521772
6.79	0.0103516	-0.521281
6.8	0.0103419	-0.521023
6.81	0.0103285	-0.520657
6.82	0.0103115	-0.520184
6.83	0.010291	-0.519605
6.84	0.010267	-0.518921
6.85	0.0102397	-0.518133
6.86	0.0102091	-0.51766
6.87	0.0101753	-0.517135
6.88	0.0101383	-0.516505
6.89	0.0100982	-0.516099
6.9	0.0100552	-0.515725
6.91	0.0100093	-0.515246
6.92	0.00996062	-0.514947
6.93	0.00990916	-0.514717
6.94	0.00985506	-0.514413
6.95	0.00979838	-0.514427
6.96	0.00973921	-0.514335
6.97	0.00967764	-0.514138
6.98	0.00961374	-0.513835
6.99	0.00954759	-0.513599
7	0.00947929	-0.513531
7.01	0.0094089	-0.513359
7.02	0.00933651	-0.513459
7.03	0.00926221	-0.513515
7.04	0.00918606	-0.513465
7.05	0.00910816	-0.51331
7.06	0.00902859	-0.513049
7.07	0.00894741	-0.512685
7.08	0.00886472	-0.512216
7.09	0.00878058	-0.511919
7.1	0.00869509	-0.511671
7.11	0.0086083	-0.511332
7.12	0.00852031	-0.5113
7.13	0.00843118	-0.511164
7.14	0.00834099	-0.510923
7.15	0.00824982	-0.510579
7.16	0.00815774	-0.510267
7.17	0.00806481	-0.510133
7.18	0.00797112	-0.509895
7.19	0.00787673	-0.509705
7.2	0.00778171	-0.509672
7.21	0.00768613	-0.509535
7.22	0.00759005	-0.509297
7.23	0.00749354	-0.509036
7.24	0.00739668	-0.508997
7.25	0.00729951	-0.508857
7.26	0.00720211	-0.508615
7.27	0.00710453	-0.508312
7.28	0.00700684	-0.508267
7.29	0.00690909	-0.508121
7.3	0.00681134	-0.507876
7.31	0.00671366	-0.507532
7.32	0.00661609	-0.507091
7.33	0.00651868	-0.506553
7.34	0.0064215	-0.506097
7.35	0.00632459	-0.505753
7.36	0.006228	-0.505314
7.37	0.00613179	-0.505152
7.38	0.00603599	-0.504903
7.39	0.00594066	-0.50456
7.4	0.00584584	-0.504122
7.41	0.00575157	-0.503921
7.42	0.0056579	-0.503672
7.43	0.00556487	-0.50333
7.44	0.00547252	-0.502909
7.45	0.00538088	-0.502755
7.46	0.00528999	-0.502509
7.47	0.00519989	-0.502173
7.48	0.00511061	-0.501747
7.49	0.00502219	-0.501233
7.5	0.00493466	-0.500632
7.51	0.00484804	-0.499945
7.52	0.00476237	-0.499413
7.53	0.00467768	-0.498914
7.54	0.00459398	-0.49833
7.55	0.00451131	-0.497662
7.56	0.0044297	-0.497115
7.57	0.00434915	-0.496635
7.58	0.0042697	-0.496194
7.59	0.00419137	-0.495898
7.6	0.00411417	-0.49552
7.61	0.00403813	-0.495097
7.62	0.00396325	-0.494903
7.63	0.00388957	-0.494627
7.64	0.00381708	-0.494272
7.65	0.0037458	-0.493838
7.66	0.00367575	-0.493326
7.67	0.00360694	-0.492916
7.68	0.00353938	-0.492588
7.69	0.00347308	-0.492416
7.7	0.00340804	-0.492271
7.71	0.00334427	-0.492049
7.72	0.00328179	-0.491752
7.73	0.00322058	-0.491381
7.74	0.00316067	-0.490936
7.75	0.00310205	-0.490419
7.76	0.00304472	-0.48983
7.77	0.00298869	-0.48917
7.78	0.00293396	-0.488441
7.79	0.00288052	-0.487769
7.8	0.00282838	-0.487226
7.81	0.00277754	-0.486614
7.82	0.00272798	-0.485975
7.83	0.00267972	-0.485547
7.84	0.00263274	-0.485164
7.85	0.00258703	-0.484918
7.86	0.00254261	-0.484605
7.87	0.00249945	-0.484225
7.88	0.00245755	-0.483779
7.89	0.00241691	-0.483268
7.9	0.00237751	-0.482694
7.91	0.00233936	-0.482056
7.92	0.00230242	-0.481355
7.93	0.00226671	-0.480682
7.94	0.00223221	-0.480164
7.95	0.0021989	-0.479586
7.96	0.00216679	-0.478946
7.97	0.00213584	-0.478247
7.98	0.00210606	-0.477488
7.99	0.00207743	-0.476768
8	0.00204993	-0.476192
