0.01	-nan	-nan
1.45	68.8462	4.25187e+10
1.46	68.0865	4.23255e+10
1.47	67.3096	4.21359e+10
1.48	66.5156	4.19501e+10
1.49	65.7046	4.17677e+10
1.5	64.8767	4.15888e+10
1.51	64.0319	4.14132e+10
1.52	63.1705	4.12408e+10
1.53	62.2924	4.10714e+10
1.54	61.3979	4.09049e+10
1.55	60.4871	4.07413e+10
1.56	59.5603	4.05804e+10
1.57	58.6176	4.04221e+10
1.58	57.6593	4.02662e+10
1.59	56.6856	4.01127e+10
1.6	55.6967	3.99614e+10
1.61	54.693	3.98122e+10
1.62	53.6747	3.96649e+10
1.63	52.6422	3.95194e+10
1.64	51.5958	3.93757e+10
1.65	50.5359	3.92334e+10
1.66	49.4628	3.90926e+10
1.67	48.377	3.89529e+10
1.68	47.2788	3.88143e+10
1.69	46.1688	3.86767e+10
1.7	45.0473	3.85397e+10
1.71	43.9149	3.84033e+10
1.72	42.7721	3.82672e+10
1.73	41.6193	3.81312e+10
1.74	40.4573	3.79952e+10
1.75	39.2864	3.7859e+10
1.76	38.1074	3.77222e+10
1.77	36.9208	3.75847e+10
1.78	35.7273	3.74462e+10
1.79	34.5275	3.73065e+10
1.8	33.3221	3.71654e+10
1.81	32.1119	3.70225e+10
1.82	30.8975	3.68776e+10
1.83	29.6797	3.67304e+10
1.84	28.4593	3.65805e+10
1.85	27.2371	3.64278e+10
1.86	26.0138	3.62719e+10
1.87	24.7904	3.61125e+10
1.88	23.5676	3.59492e+10
1.89	22.3464	3.57818e+10
1.9	21.1276	3.56099e+10
1.91	19.9122	3.54332e+10
1.92	18.701	3.52513e+10
1.93	17.4951	3.50639e+10
1.94	16.2955	3.48707e+10
1.95	15.103	3.46714e+10
1.96	13.9187	3.44655e+10
1.97	12.7435	3.42528e+10
1.98	11.5786	3.4033e+10
1.99	10.425	3.38057e+10
2	9.28361	3.35707e+10
2.01	8.15555	3.33276e+10
2.02	7.04186	3.30762e+10
2.03	5.94356	3.28163e+10
2.04	4.86172	3.25475e+10
2.05	3.79735	3.22697e+10
2.06	2.75148	3.19827e+10
2.07	1.72513	3.16864e+10
2.08	0.719279	3.13804e+10
2.09	-0.265088	3.10649e+10
2.1	-1.22703	3.07397e+10
2.11	-2.16561	3.04047e+10
2.12	-3.07997	3.006e+10
2.13	-3.96923	2.97055e+10
2.14	-4.8326	2.93414e+10
2.15	-5.66932	2.89678e+10
2.16	-6.47868	2.85848e+10
2.17	-7.26002	2.81926e+10
2.18	-8.01275	2.77915e+10
2.19	-8.73634	2.73818e+10
2.2	-9.43031	2.69637e+10
2.21	-10.0943	2.65377e+10
2.22	-10.7279	2.61041e+10
2.23	-11.331	2.56634e+10
2.24	-11.9034	2.52161e+10
2.25	-12.4449	2.47627e+10
2.26	-12.9556	2.43037e+10
2.27	-13.4355	2.38397e+10
2.28	-13.8848	2.33714e+10
2.29	-14.3038	2.28993e+10
2.3	-14.6927	2.24241e+10
2.31	-15.0519	2.19465e+10
2.32	-15.3819	2.14671e+10
2.33	-15.6832	2.09866e+10
2.34	-15.9565	2.05057e+10
2.35	-16.2023	2.00251e+10
2.36	-16.4214	1.95453e+10
2.37	-16.6146	1.90672e+10
2.38	-16.7826	1.85914e+10
2.39	-16.9264	1.81184e+10
2.4	-17.0468	1.76489e+10
2.41	-17.1448	1.71834e+10
2.42	-17.2213	1.67226e+10
2.43	-17.2773	1.6267e+10
2.44	-17.3137	1.58171e+10
2.45	-17.3316	1.53733e+10
2.46	-17.332	1.4936e+10
2.47	-17.3158	1.45058e+10
2.48	-17.284	1.40829e+10
2.49	-17.2376	1.36677e+10
2.5	-17.1775	1.32604e+10
2.51	-17.1047	1.28614e+10
2.52	-17.0201	1.24708e+10
2.53	-16.9246	1.20888e+10
2.54	-16.8191	1.17156e+10
2.55	-16.7043	1.13514e+10
2.56	-16.581	1.09961e+10
2.57	-16.4501	1.06499e+10
2.58	-16.3123	1.03128e+10
2.59	-16.1682	9.98484e+09
2.6	-16.0185	9.66593e+09
2.61	-15.8639	9.35606e+09
2.62	-15.7048	9.05517e+09
2.63	-15.542	8.76319e+09
2.64	-15.3759	8.48e+09
2.65	-15.2069	8.2055e+09
2.66	-15.0356	7.93956e+09
2.67	-14.8623	7.68203e+09
2.68	-14.6875	7.43276e+09
2.69	-14.5115	7.19159e+09
2.7	-14.3347	6.95835e+09
2.71	-14.1573	6.73286e+09
2.72	-13.9797	6.51493e+09
2.73	-13.8021	6.30439e+09
2.74	-13.6246	6.10103e+09
2.75	-13.4477	5.90466e+09
2.76	-13.2714	5.71509e+09
2.77	-13.0958	5.53212e+09
2.78	-12.9213	5.35555e+09
2.79	-12.7479	5.1852e+09
2.8	-12.5757	5.02086e+09
2.81	-12.4048	4.86235e+09
2.82	-12.2354	4.70947e+09
2.83	-12.0675	4.56204e+09
2.84	-11.9013	4.41988e+09
2.85	-11.7367	4.2828e+09
2.86	-11.5738	4.15063e+09
2.87	-11.4127	4.02319e+09
2.88	-11.2534	3.90032e+09
2.89	-11.096	3.78186e+09
2.9	-10.9404	3.66763e+09
2.91	-10.7868	3.5575e+09
2.92	-10.635	3.4513e+09
2.93	-10.4851	3.3489e+09
2.94	-10.3372	3.25014e+09
2.95	-10.1912	3.1549e+09
2.96	-10.0472	3.06304e+09
2.97	-9.90502	2.97443e+09
2.98	-9.7648	2.88894e+09
2.99	-9.62648	2.80647e+09
3	-9.49005	2.72689e+09
3.01	-9.35551	2.65009e+09
3.02	-9.22285	2.57596e+09
3.03	-9.09203	2.50441e+09
3.04	-8.96306	2.43533e+09
3.05	-8.83591	2.36863e+09
3.06	-8.71056	2.30421e+09
3.07	-8.587	2.24199e+09
3.08	-8.4652	2.18189e+09
3.09	-8.34515	2.12381e+09
3.1	-8.22683	2.06769e+09
3.11	-8.11021	2.01345e+09
3.12	-7.99528	1.96101e+09
3.13	-7.88201	1.91032e+09
3.14	-7.77039	1.86129e+09
3.15	-7.6604	1.81387e+09
3.16	-7.552	1.76799e+09
3.17	-7.4452	1.7236e+09
3.18	-7.33995	1.68065e+09
3.19	-7.23625	1.63907e+09
3.2	-7.13408	1.59881e+09
3.21	-7.03341	1.55983e+09
3.22	-6.93422	1.52208e+09
3.23	-6.83651	1.48551e+09
3.24	-6.74023	1.45008e+09
3.25	-6.64539	1.41575e+09
3.26	-6.55196	1.38247e+09
3.27	-6.45992	1.35022e+09
3.28	-6.36925	1.31894e+09
3.29	-6.27994	1.28861e+09
3.3	-6.19197	1.25919e+09
3.31	-6.10532	1.23064e+09
3.32	-6.01998	1.20295e+09
3.33	-5.93592	1.17607e+09
3.34	-5.85314	1.14998e+09
3.35	-5.77162	1.12465e+09
3.36	-5.69133	1.10006e+09
3.37	-5.61227	1.07617e+09
3.38	-5.53441	1.05297e+09
3.39	-5.45775	1.03043e+09
3.4	-5.38227	1.00852e+09
3.41	-5.30795	9.87235e+08
3.42	-5.23478	9.66542e+08
3.43	-5.16274	9.46423e+08
3.44	-5.09183	9.26861e+08
3.45	-5.02202	9.07836e+08
3.46	-4.9533	8.89331e+08
3.47	-4.88566	8.71328e+08
3.48	-4.81908	8.5381e+08
3.49	-4.75355	8.36764e+08
3.5	-4.68906	8.20172e+08
3.51	-4.6256	8.0402e+08
3.52	-4.56315	7.88294e+08
3.53	-4.50169	7.72981e+08
3.54	-4.44122	7.58068e+08
3.55	-4.38173	7.43541e+08
3.56	-4.32319	7.2939e+08
3.57	-4.2656	7.15602e+08
3.58	-4.20895	7.02165e+08
3.59	-4.15322	6.8907e+08
3.6	-4.09841	6.76305e+08
3.61	-4.04449	6.63861e+08
3.62	-3.99146	6.51728e+08
3.63	-3.93931	6.39897e+08
3.64	-3.88803	6.28358e+08
3.65	-3.83759	6.17103e+08
3.66	-3.788	6.06124e+08
3.67	-3.73924	5.95411e+08
3.68	-3.6913	5.84959e+08
3.69	-3.64417	5.74758e+08
3.7	-3.59784	5.64802e+08
3.71	-3.5523	5.55084e+08
3.72	-3.50753	5.45596e+08
3.73	-3.46353	5.36333e+08
3.74	-3.42028	5.27287e+08
3.75	-3.37778	5.18453e+08
3.76	-3.33601	5.09825e+08
3.77	-3.29497	5.01397e+08
3.78	-3.25464	4.93164e+08
3.79	-3.21502	4.8512e+08
3.8	-3.17609	4.77259e+08
3.81	-3.13785	4.69578e+08
3.82	-3.10028	4.62071e+08
3.83	-3.06338	4.54732e+08
3.84	-3.02713	4.47559e+08
3.85	-2.99153	4.40546e+08
3.86	-2.95657	4.33689e+08
3.87	-2.92223	4.26984e+08
3.88	-2.88852	4.20427e+08
3.89	-2.85541	4.14013e+08
3.9	-2.82291	4.0774e+08
3.91	-2.791	4.01604e+08
3.92	-2.75967	3.956e+08
3.93	-2.72891	3.89726e+08
3.94	-2.69872	3.83979e+08
3.95	-2.66909	3.78354e+08
3.96	-2.64001	3.72849e+08
3.97	-2.61147	3.67461e+08
3.98	-2.58346	3.62187e+08
3.99	-2.55597	3.57024e+08
4	-2.52901	3.51969e+08
4.01	-2.50255	3.4702e+08
4.02	-2.47659	3.42173e+08
4.03	-2.45112	3.37427e+08
4.04	-2.42614	3.32779e+08
4.05	-2.40163	3.28226e+08
4.06	-2.3776	3.23767e+08
4.07	-2.35403	3.19398e+08
4.08	-2.33091	3.15118e+08
4.09	-2.30824	3.10924e+08
4.1	-2.28601	3.06815e+08
4.11	-2.26422	3.02788e+08
4.12	-2.24285	2.98841e+08
4.13	-2.22191	2.94974e+08
4.14	-2.20137	2.91182e+08
4.15	-2.18124	2.87466e+08
4.16	-2.16151	2.83823e+08
4.17	-2.14218	2.80251e+08
4.18	-2.12323	2.76748e+08
4.19	-2.10466	2.73314e+08
4.2	-2.08647	2.69946e+08
4.21	-2.06864	2.66643e+08
4.22	-2.05117	2.63404e+08
4.23	-2.03406	2.60227e+08
4.24	-2.0173	2.5711e+08
4.25	-2.00088	2.54052e+08
4.26	-1.98481	2.51053e+08
4.27	-1.96906	2.48109e+08
4.28	-1.95364	2.45221e+08
4.29	-1.93854	2.42387e+08
4.3	-1.92375	2.39606e+08
4.31	-1.90927	2.36877e+08
4.32	-1.8951	2.34198e+08
4.33	-1.88123	2.31568e+08
4.34	-1.86765	2.28987e+08
4.35	-1.85436	2.26452e+08
4.36	-1.84136	2.23964e+08
4.37	-1.82863	2.21521e+08
4.38	-1.81617	2.19122e+08
4.39	-1.80399	2.16767e+08
4.4	-1.79207	2.14453e+08
4.41	-1.78041	2.12181e+08
4.42	-1.769	2.0995e+08
4.43	-1.75784	2.07758e+08
4.44	-1.74693	2.05604e+08
4.45	-1.73626	2.03489e+08
4.46	-1.72583	2.01411e+08
4.47	-1.71563	1.99369e+08
4.48	-1.70566	1.97362e+08
4.49	-1.69591	1.9539e+08
4.5	-1.68638	1.93453e+08
4.51	-1.67707	1.91548e+08
4.52	-1.66797	1.89676e+08
4.53	-1.65908	1.87837e+08
4.54	-1.65039	1.86028e+08
4.55	-1.6419	1.8425e+08
4.56	-1.63361	1.82502e+08
4.57	-1.62551	1.80784e+08
4.58	-1.6176	1.79094e+08
4.59	-1.60988	1.77432e+08
4.6	-1.60233	1.75798e+08
4.61	-1.59497	1.74191e+08
4.62	-1.58778	1.72611e+08
4.63	-1.58077	1.71056e+08
4.64	-1.57392	1.69527e+08
4.65	-1.56724	1.68023e+08
4.66	-1.56072	1.66543e+08
4.67	-1.55436	1.65087e+08
4.68	-1.54815	1.63655e+08
4.69	-1.5421	1.62245e+08
4.7	-1.53619	1.60858e+08
4.71	-1.53044	1.59494e+08
4.72	-1.52483	1.5815e+08
4.73	-1.51936	1.56828e+08
4.74	-1.51402	1.55527e+08
4.75	-1.50883	1.54246e+08
4.76	-1.50376	1.52985e+08
4.77	-1.49883	1.51744e+08
4.78	-1.49402	1.50522e+08
4.79	-1.48934	1.49318e+08
4.8	-1.48478	1.48133e+08
4.81	-1.48034	1.46967e+08
4.82	-1.47602	1.45818e+08
4.83	-1.47182	1.44686e+08
4.84	-1.46772	1.43572e+08
4.85	-1.46374	1.42474e+08
4.86	-1.45987	1.41393e+08
4.87	-1.4561	1.40328e+08
4.88	-1.45243	1.39278e+08
4.89	-1.44887	1.38245e+08
4.9	-1.4454	1.37226e+08
4.91	-1.44204	1.36222e+08
4.92	-1.43876	1.35233e+08
4.93	-1.43558	1.34259e+08
4.94	-1.4325	1.33298e+08
4.95	-1.4295	1.32352e+08
4.96	-1.42659	1.31419e+08
4.97	-1.42376	1.30499e+08
4.98	-1.42102	1.29593e+08
4.99	-1.41836	1.28699e+08
5	-1.41578	1.27818e+08
5.01	-1.41328	1.26949e+08
5.02	-1.41085	1.26093e+08
5.03	-1.4085	1.25248e+08
5.04	-1.40622	1.24415e+08
5.05	-1.40402	1.23594e+08
5.06	-1.40188	1.22784e+08
5.07	-1.39981	1.21985e+08
5.08	-1.39781	1.21197e+08
5.09	-1.39588	1.2042e+08
5.1	-1.39401	1.19653e+08
5.11	-1.3922	1.18897e+08
5.12	-1.39045	1.18151e+08
5.13	-1.38876	1.17414e+08
5.14	-1.38713	1.16688e+08
5.15	-1.38555	1.15971e+08
5.16	-1.38403	1.15264e+08
5.17	-1.38257	1.14566e+08
5.18	-1.38116	1.13877e+08
5.19	-1.3798	1.13197e+08
5.2	-1.37849	1.12525e+08
5.21	-1.37722	1.11863e+08
5.22	-1.37601	1.11209e+08
5.23	-1.37485	1.10563e+08
5.24	-1.37372	1.09926e+08
5.25	-1.37265	1.09296e+08
5.26	-1.37161	1.08675e+08
5.27	-1.37062	1.08061e+08
5.28	-1.36967	1.07455e+08
5.29	-1.36876	1.06857e+08
5.3	-1.36789	1.06266e+08
5.31	-1.36706	1.05682e+08
5.32	-1.36627	1.05105e+08
5.33	-1.36551	1.04536e+08
5.34	-1.36478	1.03973e+08
5.35	-1.36409	1.03418e+08
5.36	-1.36344	1.02869e+08
5.37	-1.36281	1.02326e+08
5.38	-1.36222	1.0179e+08
5.39	-1.36166	1.0126e+08
5.4	-1.36113	1.00737e+08
5.41	-1.36063	1.0022e+08
5.42	-1.36015	9.97088e+07
5.43	-1.35971	9.92037e+07
5.44	-1.35929	9.87044e+07
5.45	-1.35889	9.82109e+07
5.46	-1.35852	9.77231e+07
5.47	-1.35818	9.72409e+07
5.48	-1.35786	9.67642e+07
5.49	-1.35756	9.62929e+07
5.5	-1.35729	9.5827e+07
5.51	-1.35703	9.53662e+07
5.52	-1.3568	9.49107e+07
5.53	-1.35659	9.44602e+07
5.54	-1.3564	9.40147e+07
5.55	-1.35622	9.35742e+07
5.56	-1.35607	9.31384e+07
5.57	-1.35593	9.27075e+07
5.58	-1.35581	9.22812e+07
5.59	-1.35571	9.18596e+07
5.6	-1.35562	9.14425e+07
5.61	-1.35555	9.10299e+07
5.62	-1.35549	9.06217e+07
5.63	-1.35545	9.02178e+07
5.64	-1.35542	8.98182e+07
5.65	-1.35541	8.94228e+07
5.66	-1.35541	8.90316e+07
5.67	-1.35542	8.86445e+07
5.68	-1.35544	8.82613e+07
5.69	-1.35548	8.78822e+07
5.7	-1.35552	8.75069e+07
5.71	-1.35558	8.71355e+07
5.72	-1.35565	8.67679e+07
5.73	-1.35572	8.6404e+07
5.74	-1.35581	8.60437e+07
5.75	-1.3559	8.56871e+07
5.76	-1.35601	8.53341e+07
5.77	-1.35612	8.49845e+07
5.78	-1.35624	8.46385e+07
5.79	-1.35637	8.42958e+07
5.8	-1.3565	8.39565e+07
5.81	-1.35664	8.36205e+07
5.82	-1.35679	8.32878e+07
5.83	-1.35694	8.29583e+07
5.84	-1.3571	8.2632e+07
5.85	-1.35727	8.23088e+07
5.86	-1.35744	8.19887e+07
5.87	-1.35761	8.16716e+07
5.88	-1.35779	8.13575e+07
5.89	-1.35797	8.10463e+07
5.9	-1.35816	8.07381e+07
5.91	-1.35835	8.04328e+07
5.92	-1.35854	8.01302e+07
5.93	-1.35874	7.98305e+07
5.94	-1.35893	7.95335e+07
5.95	-1.35914	7.92392e+07
5.96	-1.35934	7.89476e+07
5.97	-1.35954	7.86587e+07
5.98	-1.35975	7.83723e+07
5.99	-1.35996	7.80885e+07
6	-1.36017	7.78072e+07
6.01	-1.36038	7.75284e+07
6.02	-1.36059	7.72521e+07
6.03	-1.3608	7.69782e+07
6.04	-1.36102	7.67068e+07
6.05	-1.36123	7.64376e+07
6.06	-1.36144	7.61708e+07
6.07	-1.36165	7.59064e+07
6.08	-1.36187	7.56441e+07
6.09	-1.36208	7.53842e+07
6.1	-1.36229	7.51264e+07
6.11	-1.3625	7.48708e+07
6.12	-1.36271	7.46173e+07
6.13	-1.36291	7.4366e+07
6.14	-1.36312	7.41168e+07
6.15	-1.36332	7.38697e+07
6.16	-1.36353	7.36246e+07
6.17	-1.36373	7.33815e+07
6.18	-1.36392	7.31404e+07
6.19	-1.36412	7.29012e+07
6.2	-1.36431	7.2664e+07
6.21	-1.3645	7.24287e+07
6.22	-1.36469	7.21953e+07
6.23	-1.36488	7.19638e+07
6.24	-1.36506	7.17341e+07
6.25	-1.36524	7.15062e+07
6.26	-1.36542	7.12802e+07
6.27	-1.36559	7.10559e+07
6.28	-1.36576	7.08333e+07
6.29	-1.36593	7.06125e+07
6.3	-1.36609	7.03934e+07
6.31	-1.36625	7.01759e+07
6.32	-1.36641	6.99602e+07
6.33	-1.36656	6.97461e+07
6.34	-1.36671	6.95336e+07
6.35	-1.36685	6.93227e+07
6.36	-1.36699	6.91134e+07
6.37	-1.36713	6.89057e+07
6.38	-1.36726	6.86995e+07
6.39	-1.36738	6.84948e+07
6.4	-1.36751	6.82917e+07
6.41	-1.36762	6.809e+07
6.42	-1.36774	6.78899e+07
6.43	-1.36785	6.76911e+07
6.44	-1.36795	6.74939e+07
6.45	-1.36805	6.7298e+07
6.46	-1.36814	6.71036e+07
6.47	-1.36823	6.69105e+07
6.48	-1.36832	6.67188e+07
6.49	-1.3684	6.65285e+07
6.5	-1.36847	6.63395e+07
6.51	-1.36854	6.61519e+07
6.52	-1.3686	6.59655e+07
6.53	-1.36866	6.57805e+07
6.54	-1.36872	6.55967e+07
6.55	-1.36876	6.54142e+07
6.56	-1.36881	6.5233e+07
6.57	-1.36884	6.5053e+07
6.58	-1.36888	6.48742e+07
6.59	-1.3689	6.46966e+07
6.6	-1.36892	6.45202e+07
6.61	-1.36894	6.4345e+07
6.62	-1.36895	6.4171e+07
6.63	-1.36895	6.39982e+07
6.64	-1.36895	6.38264e+07
6.65	-1.36895	6.36559e+07
6.66	-1.36893	6.34864e+07
6.67	-1.36891	6.3318e+07
6.68	-1.36889	6.31508e+07
6.69	-1.36886	6.29846e+07
6.7	-1.36882	6.28195e+07
6.71	-1.36878	6.26554e+07
6.72	-1.36874	6.24925e+07
6.73	-1.36868	6.23305e+07
6.74	-1.36862	6.21696e+07
6.75	-1.36856	6.20096e+07
6.76	-1.36849	6.18507e+07
6.77	-1.36841	6.16928e+07
6.78	-1.36833	6.15359e+07
6.79	-1.36824	6.13799e+07
6.8	-1.36815	6.12249e+07
6.81	-1.36805	6.10709e+07
6.82	-1.36794	6.09178e+07
6.83	-1.36783	6.07656e+07
6.84	-1.36771	6.06144e+07
6.85	-1.36759	6.04641e+07
6.86	-1.36746	6.03147e+07
6.87	-1.36732	6.01661e+07
6.88	-1.36718	6.00185e+07
6.89	-1.36703	5.98717e+07
6.9	-1.36688	5.97259e+07
6.91	-1.36672	5.95808e+07
6.92	-1.36656	5.94367e+07
6.93	-1.36639	5.92933e+07
6.94	-1.36621	5.91508e+07
6.95	-1.36603	5.90092e+07
6.96	-1.36584	5.88683e+07
6.97	-1.36564	5.87283e+07
6.98	-1.36544	5.8589e+07
6.99	-1.36523	5.84506e+07
7	-1.36502	5.83129e+07
7.01	-1.3648	5.8176e+07
7.02	-1.36458	5.80399e+07
7.03	-1.36435	5.79046e+07
7.04	-1.36411	5.777e+07
7.05	-1.36387	5.76362e+07
7.06	-1.36363	5.75031e+07
7.07	-1.36337	5.73707e+07
7.08	-1.36311	5.72391e+07
7.09	-1.36285	5.71082e+07
7.1	-1.36258	5.6978e+07
7.11	-1.3623	5.68485e+07
7.12	-1.36202	5.67198e+07
7.13	-1.36173	5.65917e+07
7.14	-1.36144	5.64643e+07
7.15	-1.36114	5.63376e+07
7.16	-1.36084	5.62115e+07
7.17	-1.36052	5.60862e+07
7.18	-1.36021	5.59615e+07
7.19	-1.35989	5.58374e+07
7.2	-1.35956	5.5714e+07
7.21	-1.35923	5.55913e+07
7.22	-1.35889	5.54692e+07
7.23	-1.35855	5.53477e+07
7.24	-1.3582	5.52268e+07
7.25	-1.35784	5.51066e+07
7.26	-1.35748	5.4987e+07
7.27	-1.35712	5.4868e+07
7.28	-1.35675	5.47496e+07
7.29	-1.35637	5.46319e+07
7.3	-1.35599	5.45147e+07
7.31	-1.3556	5.43981e+07
7.32	-1.35521	5.42821e+07
7.33	-1.35481	5.41666e+07
7.34	-1.35441	5.40518e+07
7.35	-1.354	5.39375e+07
7.36	-1.35359	5.38238e+07
7.37	-1.35317	5.37106e+07
7.38	-1.35274	5.3598e+07
7.39	-1.35231	5.3486e+07
7.4	-1.35188	5.33744e+07
7.41	-1.35144	5.32635e+07
7.42	-1.351	5.31531e+07
7.43	-1.35055	5.30432e+07
7.44	-1.35009	5.29338e+07
7.45	-1.34963	5.2825e+07
7.46	-1.34917	5.27166e+07
7.47	-1.3487	5.26088e+07
7.48	-1.34822	5.25016e+07
7.49	-1.34775	5.23948e+07
7.5	-1.34726	5.22885e+07
7.51	-1.34677	5.21827e+07
7.52	-1.34628	5.20774e+07
7.53	-1.34578	5.19726e+07
7.54	-1.34528	5.18683e+07
7.55	-1.34477	5.17645e+07
7.56	-1.34426	5.16611e+07
7.57	-1.34374	5.15582e+07
7.58	-1.34322	5.14558e+07
7.59	-1.34269	5.13539e+07
7.6	-1.34216	5.12524e+07
7.61	-1.34162	5.11514e+07
7.62	-1.34108	5.10509e+07
7.63	-1.34054	5.09508e+07
7.64	-1.33999	5.08511e+07
7.65	-1.33943	5.07519e+07
7.66	-1.33887	5.06532e+07
7.67	-1.33831	5.05548e+07
7.68	-1.33774	5.04569e+07
7.69	-1.33717	5.03595e+07
7.7	-1.33659	5.02625e+07
7.71	-1.33601	5.01659e+07
7.72	-1.33543	5.00697e+07
7.73	-1.33484	4.99739e+07
7.74	-1.33425	4.98786e+07
7.75	-1.33365	4.97837e+07
7.76	-1.33305	4.96891e+07
7.77	-1.33244	4.9595e+07
7.78	-1.33183	4.95013e+07
7.79	-1.33122	4.9408e+07
7.8	-1.3306	4.93151e+07
7.81	-1.32998	4.92226e+07
7.82	-1.32935	4.91305e+07
7.83	-1.32872	4.90387e+07
7.84	-1.32809	4.89474e+07
7.85	-1.32745	4.88564e+07
7.86	-1.32681	4.87658e+07
7.87	-1.32616	4.86756e+07
7.88	-1.32551	4.85858e+07
7.89	-1.32486	4.84964e+07
7.9	-1.3242	4.84073e+07
7.91	-1.32354	4.83185e+07
