T	Ut	Ft	St	Ct
0.0100	-nan	-inf	-nan	-nan
1.6100	-1.9266	-2.0133	0.0538	0.2680
1.6200	-1.9239	-2.0138	0.0555	0.2758
1.6300	-1.9211	-2.0144	0.0572	0.2839
1.6400	-1.9182	-2.0149	0.0590	0.2921
1.6500	-1.9153	-2.0155	0.0608	0.3005
1.6600	-1.9122	-2.0162	0.0626	0.3090
1.6700	-1.9091	-2.0168	0.0645	0.3177
1.6800	-1.9059	-2.0174	0.0664	0.3266
1.6900	-1.9025	-2.0181	0.0684	0.3356
1.7000	-1.8991	-2.0188	0.0704	0.3447
1.7100	-1.8957	-2.0195	0.0724	0.3540
1.7200	-1.8921	-2.0203	0.0745	0.3633
1.7300	-1.8884	-2.0210	0.0767	0.3727
1.7400	-1.8846	-2.0218	0.0788	0.3823
1.7500	-1.8807	-2.0226	0.0811	0.3919
1.7600	-1.8768	-2.0234	0.0833	0.4017
1.7700	-1.8727	-2.0243	0.0856	0.4115
1.7800	-1.8685	-2.0251	0.0880	0.4215
1.7900	-1.8643	-2.0260	0.0904	0.4316
1.8000	-1.8599	-2.0269	0.0928	0.4419
1.8100	-1.8554	-2.0279	0.0953	0.4523
1.8200	-1.8509	-2.0288	0.0978	0.4629
1.8300	-1.8462	-2.0298	0.1004	0.4737
1.8400	-1.8414	-2.0309	0.1030	0.4847
1.8500	-1.8365	-2.0319	0.1056	0.4960
1.8600	-1.8315	-2.0330	0.1083	0.5076
1.8700	-1.8263	-2.0341	0.1111	0.5195
1.8800	-1.8211	-2.0352	0.1139	0.5318
1.8900	-1.8157	-2.0363	0.1167	0.5446
1.9000	-1.8102	-2.0375	0.1197	0.5579
1.9100	-1.8045	-2.0387	0.1226	0.5717
1.9200	-1.7987	-2.0400	0.1256	0.5861
1.9300	-1.7928	-2.0412	0.1287	0.6011
1.9400	-1.7867	-2.0425	0.1319	0.6168
1.9500	-1.7805	-2.0439	0.1351	0.6331
1.9600	-1.7741	-2.0453	0.1384	0.6501
1.9700	-1.7675	-2.0467	0.1417	0.6678
1.9800	-1.7607	-2.0481	0.1451	0.6861
1.9900	-1.7537	-2.0496	0.1486	0.7051
2.0000	-1.7466	-2.0511	0.1522	0.7246
2.0100	-1.7393	-2.0526	0.1559	0.7447
2.0200	-1.7317	-2.0542	0.1596	0.7653
2.0300	-1.7239	-2.0558	0.1635	0.7864
2.0400	-1.7160	-2.0574	0.1674	0.8079
2.0500	-1.7078	-2.0591	0.1714	0.8300
2.0600	-1.6994	-2.0609	0.1755	0.8527
2.0700	-1.6907	-2.0627	0.1797	0.8761
2.0800	-1.6818	-2.0645	0.1840	0.9003
2.0900	-1.6727	-2.0663	0.1883	0.9255
2.1000	-1.6633	-2.0682	0.1928	0.9519
2.1100	-1.6537	-2.0702	0.1974	0.9798
2.1200	-1.6437	-2.0722	0.2021	1.0094
2.1300	-1.6335	-2.0742	0.2069	1.0411
2.1400	-1.6229	-2.0763	0.2119	1.0753
2.1500	-1.6120	-2.0785	0.2170	1.1122
2.1600	-1.6006	-2.0807	0.2222	1.1524
2.1700	-1.5889	-2.0829	0.2277	1.1962
2.1800	-1.5767	-2.0852	0.2333	1.2443
2.1900	-1.5640	-2.0876	0.2391	1.2970
2.2000	-1.5507	-2.0900	0.2451	1.3548
2.2100	-1.5369	-2.0925	0.2514	1.4178
2.2200	-1.5224	-2.0950	0.2580	1.4858
2.2300	-1.5072	-2.0976	0.2648	1.5579
2.2400	-1.4912	-2.1003	0.2719	1.6325
2.2500	-1.4745	-2.1031	0.2794	1.7068
2.2600	-1.4571	-2.1059	0.2871	1.7770
2.2700	-1.4390	-2.1088	0.2951	1.8386
2.2800	-1.4204	-2.1118	0.3033	1.8868
2.2900	-1.4013	-2.1149	0.3116	1.9170
2.3000	-1.3821	-2.1180	0.3200	1.9262
2.3100	-1.3629	-2.1213	0.3283	1.9132
2.3200	-1.3439	-2.1246	0.3365	1.8790
2.3300	-1.3254	-2.1280	0.3445	1.8265
2.3400	-1.3074	-2.1315	0.3522	1.7600
2.3500	-1.2902	-2.1351	0.3595	1.6845
2.3600	-1.2737	-2.1387	0.3665	1.6047
2.3700	-1.2581	-2.1424	0.3731	1.5246
2.3800	-1.2432	-2.1462	0.3794	1.4471
2.3900	-1.2291	-2.1500	0.3853	1.3743
2.4000	-1.2157	-2.1539	0.3909	1.3073
2.4100	-1.2030	-2.1578	0.3962	1.2465
2.4200	-1.1908	-2.1618	0.4012	1.1918
2.4300	-1.1791	-2.1658	0.4061	1.1429
2.4400	-1.1679	-2.1699	0.4107	1.0991
2.4500	-1.1571	-2.1740	0.4151	1.0598
2.4600	-1.1467	-2.1782	0.4193	1.0243
2.4700	-1.1366	-2.1824	0.4234	0.9921
2.4800	-1.1268	-2.1867	0.4273	0.9625
2.4900	-1.1174	-2.1910	0.4312	0.9352
2.5000	-1.1081	-2.1953	0.4349	0.9098
2.5100	-1.0992	-2.1997	0.4384	0.8859
2.5200	-1.0904	-2.2041	0.4419	0.8633
2.5300	-1.0819	-2.2085	0.4453	0.8418
2.5400	-1.0736	-2.2130	0.4486	0.8214
2.5500	-1.0655	-2.2175	0.4518	0.8019
2.5600	-1.0575	-2.2220	0.4549	0.7833
2.5700	-1.0498	-2.2266	0.4579	0.7655
2.5800	-1.0422	-2.2312	0.4608	0.7484
2.5900	-1.0348	-2.2358	0.4637	0.7321
2.6000	-1.0276	-2.2404	0.4665	0.7165
2.6100	-1.0205	-2.2451	0.4692	0.7015
2.6200	-1.0135	-2.2498	0.4719	0.6872
2.6300	-1.0067	-2.2545	0.4745	0.6734
2.6400	-1.0001	-2.2593	0.4770	0.6603
2.6500	-0.9935	-2.2641	0.4795	0.6476
2.6600	-0.9871	-2.2689	0.4819	0.6355
2.6700	-0.9808	-2.2737	0.4842	0.6239
2.6800	-0.9746	-2.2786	0.4865	0.6128
2.6900	-0.9686	-2.2835	0.4888	0.6021
2.7000	-0.9626	-2.2884	0.4910	0.5918
2.7100	-0.9567	-2.2933	0.4932	0.5819
2.7200	-0.9510	-2.2982	0.4953	0.5724
2.7300	-0.9453	-2.3032	0.4974	0.5633
2.7400	-0.9397	-2.3082	0.4994	0.5545
